ID Cliente,Abandono,Género,Mayor de 65 años,Tiene Pareja,Tiene Dependientes,Duración del Contrato (meses),Servicio Telefónico,Múltiples Líneas,Servicio de Internet,Seguridad en Línea,Respaldo en Línea,Protección del Dispositivo,Soporte Técnico,TV por Cable,Streaming de Películas,Tipo de Contrato,Facturación Sin Papel,Método de Pago,Costo Mensual,Costo Total,Costo Diario,Rango de Contrato,Cantidad de Servicios Contratados
8969-PRHFK,0,M,False,0,0,18,1,0,No internet service,-1,-1,-1,-1,-1,-1,Anual,0,Cheque por Correo,19.65,411.25,0.65,11-20,0
8970-ANWXO,0,F,False,0,0,23,1,1,DSL,0,0,0,1,1,1,Anual,1,Cheque por Correo,73.75,1756.6,2.46,21-30,4
8972-HJWNV,1,F,True,1,0,7,1,1,Fibra Óptica,0,0,0,0,0,1,Mensual,1,Cheque electrónico,84.55,646.85,2.82,0-10,2
8974-OVACP,0,F,False,0,0,1,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque por Correo,20.15,20.15,0.67,0-10,0
8975-SKGRX,0,M,False,1,0,71,1,1,Fibra Óptica,1,1,1,1,1,1,Bianual,1,Transferencia bancaria (automático),116.1,8310.55,3.87,71+,7
8976-OQHGT,1,F,False,1,1,4,1,0,DSL,0,1,0,1,0,0,Mensual,0,Cheque por Correo,56.5,235.1,1.88,0-10,2
8979-CAMGB,0,M,True,0,0,64,1,1,Fibra Óptica,0,0,1,1,1,1,Anual,0,Cheque electrónico,102.1,6688.1,3.4,61-70,5
8980-WQFWL,0,F,False,0,0,35,1,0,DSL,0,0,1,0,0,1,Mensual,1,Cheque electrónico,62.1,2096.1,2.07,31-40,2
8981-FJGLA,0,M,False,0,1,11,1,1,Fibra Óptica,0,0,1,0,0,0,Mensual,1,Cheque por Correo,78.0,851.8,2.6,11-20,2
8982-NHAVY,0,M,False,0,0,27,1,1,Fibra Óptica,0,0,1,0,1,1,Anual,1,Transferencia bancaria (automático),100.5,2673.45,3.35,21-30,4
8984-EYLLL,0,M,False,1,0,64,1,1,Fibra Óptica,0,1,0,1,1,1,Bianual,1,Cheque electrónico,105.25,6823.4,3.51,61-70,5
8984-HPEMB,0,F,False,0,0,71,1,1,Fibra Óptica,1,1,1,1,1,1,Bianual,1,Cheque electrónico,118.65,8477.6,3.96,71+,7
8985-OOPOS,0,F,False,0,0,1,1,0,DSL,0,0,1,1,1,1,Anual,0,Tarjeta de crédito (automático),74.1,74.1,2.47,0-10,4
8988-ECPJR,1,F,True,1,1,34,1,1,Fibra Óptica,0,1,0,0,0,0,Mensual,1,Cheque por Correo,79.6,2718.3,2.65,31-40,2
8990-YOZLV,0,F,False,0,0,69,1,1,DSL,1,1,0,1,0,0,Bianual,1,Cheque por Correo,66.9,4577.9,2.23,61-70,4
8990-ZXLSU,0,F,False,0,0,9,1,0,Fibra Óptica,0,0,0,0,0,0,Mensual,0,Cheque electrónico,69.05,651.5,2.3,0-10,0
8992-CEUEN,0,F,False,0,0,1,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque electrónico,18.85,18.85,0.63,0-10,0
8992-JQYUN,1,M,False,1,0,1,0,-1,DSL,0,0,1,0,1,1,Mensual,1,Cheque electrónico,50.35,50.35,1.68,0-10,3
8992-OBVDG,0,M,False,0,0,21,1,0,DSL,0,0,1,0,0,1,Mensual,0,Cheque por Correo,61.65,1393.6,2.06,21-30,2
8992-VONJD,0,F,False,0,1,13,1,0,DSL,1,1,0,0,0,0,Mensual,1,Cheque electrónico,56.0,764.55,1.87,11-20,2
8993-IZEUX,0,M,False,0,0,7,1,0,Fibra Óptica,0,0,0,0,0,0,Mensual,0,Transferencia bancaria (automático),69.15,488.65,2.31,0-10,0
8993-PHFWD,1,F,False,0,0,3,0,-1,DSL,0,0,0,0,0,0,Mensual,0,Cheque electrónico,25.25,58.9,0.84,0-10,0
8996-ZROXE,0,M,True,0,0,57,1,0,DSL,0,0,1,1,0,0,Anual,1,Cheque electrónico,53.5,3035.8,1.78,51-60,2
8999-BOHSE,1,F,True,0,0,11,1,0,Fibra Óptica,0,0,0,0,1,1,Mensual,0,Transferencia bancaria (automático),89.7,1047.7,2.99,11-20,2
8999-EXMNO,0,F,False,1,1,19,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Cheque por Correo,20.15,387.7,0.67,11-20,0
8999-XXGNS,0,F,True,1,0,72,1,1,Fibra Óptica,0,1,1,0,1,1,Anual,1,Tarjeta de crédito (automático),105.75,7629.85,3.52,71+,5
8999-YPYBV,0,M,False,1,1,45,1,0,DSL,1,1,1,1,1,1,Bianual,1,Cheque por Correo,84.35,3858.05,2.81,41-50,6
9000-PLFUZ,0,F,True,1,0,60,0,-1,DSL,0,1,0,0,1,1,Bianual,1,Tarjeta de crédito (automático),49.45,2907.55,1.65,61-70,3
9003-CPATH,0,M,False,0,0,42,1,1,Fibra Óptica,0,0,1,0,0,0,Mensual,0,Cheque electrónico,79.9,3313.4,2.66,41-50,2
9013-AQORL,0,F,False,0,1,48,0,-1,DSL,0,1,1,0,0,1,Mensual,0,Tarjeta de crédito (automático),45.55,2108.35,1.52,41-50,3
9018-PCIOK,0,F,False,0,0,55,1,0,DSL,0,1,1,0,0,1,Bianual,1,Cheque por Correo,64.75,3617.1,2.16,51-60,3
9019-QVLZD,1,F,False,0,0,1,1,0,Fibra Óptica,0,0,0,0,1,0,Mensual,0,Cheque electrónico,79.55,79.55,2.65,0-10,1
9025-AOMKI,1,F,False,0,0,6,1,1,Fibra Óptica,0,0,0,0,1,1,Mensual,1,Transferencia bancaria (automático),93.55,536.4,3.12,0-10,3
9025-ZRPVR,1,M,False,0,0,9,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,1,Cheque por Correo,18.95,185.6,0.63,0-10,0
9026-LHEVG,0,F,False,0,0,9,0,-1,DSL,0,1,0,0,0,1,Mensual,0,Cheque electrónico,40.75,359.4,1.36,0-10,2
9026-RNUJS,1,M,True,0,0,5,1,0,DSL,0,0,1,0,0,0,Mensual,0,Cheque electrónico,50.35,237.25,1.68,0-10,1
9027-TMATR,0,F,False,1,0,43,1,0,DSL,1,0,1,1,1,1,Bianual,1,Cheque electrónico,78.8,3460.3,2.63,41-50,5
9027-YFHQJ,0,M,False,0,0,7,1,1,No internet service,-1,-1,-1,-1,-1,-1,Mensual,1,Transferencia bancaria (automático),25.05,152.95,0.84,0-10,1
9028-LIHRP,0,M,False,1,1,71,1,0,Fibra Óptica,1,1,1,1,1,0,Bianual,0,Tarjeta de crédito (automático),100.2,7209.0,3.34,71+,5
9029-FEGVJ,0,F,True,1,0,32,1,1,Fibra Óptica,0,0,1,0,0,0,Mensual,0,Cheque por Correo,79.3,2570.0,2.64,31-40,2
9030-QGZNL,0,F,False,0,0,8,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Cheque por Correo,20.85,161.65,0.7,0-10,0
9031-ZVQPT,0,M,False,1,0,72,1,1,Fibra Óptica,0,1,1,1,1,1,Bianual,1,Cheque electrónico,108.2,7840.6,3.61,71+,6
9033-EOXWV,1,F,False,0,0,12,1,1,DSL,0,0,0,1,1,1,Anual,0,Cheque por Correo,74.05,872.65,2.47,11-20,4
9036-CSKBW,0,F,False,0,0,51,1,1,Fibra Óptica,1,1,1,0,1,1,Anual,0,Transferencia bancaria (automático),107.45,5680.9,3.58,51-60,6
9039-RBEEE,1,M,False,0,0,39,0,-1,DSL,1,1,0,1,1,0,Mensual,1,Tarjeta de crédito (automático),48.95,1880.85,1.63,31-40,4
9039-ZVJDC,0,M,False,0,0,3,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,1,Cheque por Correo,19.1,53.05,0.64,0-10,0
9040-KZVWO,0,M,False,0,0,26,1,0,Fibra Óptica,0,1,0,0,0,0,Anual,0,Transferencia bancaria (automático),75.5,2018.1,2.52,21-30,1
9046-DQMTP,0,M,False,0,0,35,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Transferencia bancaria (automático),20.75,739.9,0.69,31-40,0
9046-JBFWA,0,M,False,0,1,27,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque por Correo,19.15,537.35,0.64,21-30,0
9048-JVYVF,1,M,False,0,0,3,1,0,DSL,0,0,0,1,1,1,Mensual,1,Cheque electrónico,69.35,191.35,2.31,0-10,3
9050-IKDZA,0,F,True,0,0,2,1,0,Fibra Óptica,0,0,0,0,1,0,Mensual,0,Cheque por Correo,81.5,162.55,2.72,0-10,1
9050-QLROH,1,M,False,0,0,18,1,1,Fibra Óptica,0,0,1,0,0,1,Mensual,1,Tarjeta de crédito (automático),90.7,1597.25,3.02,11-20,3
9052-DHNKM,0,M,False,0,0,26,1,1,DSL,1,1,0,0,0,0,Anual,0,Cheque electrónico,61.55,1581.95,2.05,21-30,3
9052-VKDUW,0,F,True,1,0,65,1,1,Fibra Óptica,1,1,1,0,1,1,Mensual,1,Tarjeta de crédito (automático),109.4,7227.45,3.65,61-70,6
9053-EJUNL,0,M,False,0,0,41,1,1,Fibra Óptica,0,1,0,0,1,0,Mensual,1,Cheque electrónico,89.2,3645.75,2.97,41-50,3
9053-JZFKV,1,M,False,0,0,67,1,1,Fibra Óptica,1,1,1,1,1,1,Bianual,0,Tarjeta de crédito (automático),116.2,7752.3,3.87,61-70,7
9054-FOWNV,0,M,False,1,1,22,1,1,Fibra Óptica,0,0,1,0,1,0,Mensual,1,Cheque electrónico,88.75,1885.15,2.96,21-30,3
9055-MOJJJ,0,F,False,1,1,64,1,0,DSL,1,0,0,1,1,0,Anual,0,Cheque por Correo,65.8,4068.0,2.19,61-70,3
9057-MSWCO,1,M,True,1,0,27,0,-1,DSL,1,0,0,0,0,0,Mensual,0,Tarjeta de crédito (automático),30.75,805.1,1.02,21-30,1
9057-SIHCH,1,F,False,0,0,3,1,1,Fibra Óptica,0,0,0,0,1,1,Mensual,1,Cheque electrónico,96.6,291.9,3.22,0-10,3
9058-CBREO,1,F,True,0,0,1,1,1,DSL,0,0,0,0,0,0,Mensual,0,Cheque por Correo,50.55,50.55,1.68,0-10,1
9058-HRZSV,0,F,True,1,0,65,1,0,Fibra Óptica,1,1,1,0,0,1,Mensual,0,Cheque electrónico,94.4,6126.15,3.15,61-70,4
9058-MJLZC,0,F,False,0,0,24,1,0,Fibra Óptica,1,0,0,0,1,1,Mensual,1,Cheque electrónico,94.6,2283.15,3.15,21-30,3
9060-HJJRW,0,F,False,0,0,51,0,-1,DSL,0,1,1,0,1,1,Anual,1,Tarjeta de crédito (automático),56.4,2928.5,1.88,51-60,4
9061-TIHDA,1,M,True,1,0,13,1,1,Fibra Óptica,0,0,0,0,1,1,Mensual,1,Cheque electrónico,95.25,1233.65,3.18,11-20,3
9063-ZGTUY,1,F,False,1,1,61,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,1,Cheque por Correo,19.4,1182.55,0.65,61-70,0
9065-ZCPQX,0,M,False,1,0,72,1,1,DSL,1,1,1,1,0,1,Bianual,0,Transferencia bancaria (automático),78.85,5763.15,2.63,71+,6
9066-QRSDU,0,F,False,1,0,69,1,1,No internet service,-1,-1,-1,-1,-1,-1,Anual,1,Cheque electrónico,26.3,1763.55,0.88,61-70,1
9067-SQTNS,0,M,False,1,1,44,1,0,No internet service,-1,-1,-1,-1,-1,-1,Anual,0,Transferencia bancaria (automático),20.6,926.0,0.69,41-50,0
9067-YGSCA,0,F,False,0,0,70,1,1,No internet service,-1,-1,-1,-1,-1,-1,Anual,0,Tarjeta de crédito (automático),26.05,1856.4,0.87,71+,1
9068-FHQHD,0,F,False,1,1,40,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Transferencia bancaria (automático),20.15,777.35,0.67,41-50,0
9068-VPWQQ,0,M,False,1,0,61,1,1,DSL,1,0,1,1,0,1,Bianual,0,Tarjeta de crédito (automático),75.35,4729.3,2.51,61-70,5
9069-LGEUL,0,M,False,1,0,23,1,0,DSL,1,0,0,0,0,1,Mensual,1,Transferencia bancaria (automático),59.95,1406.0,2.0,21-30,2
9070-BCKQP,0,F,False,1,0,72,1,1,Fibra Óptica,1,0,1,1,1,1,Bianual,1,Tarjeta de crédito (automático),110.15,7881.2,3.67,71+,6
9073-ZZIAY,0,M,False,1,1,62,1,0,DSL,1,1,1,1,1,1,Bianual,0,Cheque electrónico,86.1,5215.25,2.87,61-70,6
9074-KGVOX,0,M,False,1,1,50,0,-1,DSL,1,0,0,0,1,0,Mensual,1,Tarjeta de crédito (automático),39.45,2021.35,1.32,51-60,2
9076-AXYIK,0,M,True,1,0,64,1,1,Fibra Óptica,0,0,1,1,1,1,Bianual,0,Cheque electrónico,102.1,6538.45,3.4,61-70,5
9079-LWTFD,0,M,False,0,0,47,1,1,Fibra Óptica,1,1,0,1,1,0,Mensual,0,Cheque por Correo,100.75,4669.2,3.36,41-50,5
9079-YEXQJ,1,F,False,0,0,54,1,1,Fibra Óptica,0,1,1,1,1,1,Mensual,0,Cheque electrónico,111.1,6014.85,3.7,51-60,6
9081-WWXKP,0,F,False,1,1,47,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Tarjeta de crédito (automático),20.25,873.4,0.68,41-50,0
9084-OAYKL,0,M,False,0,0,58,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Cheque por Correo,20.8,1212.25,0.69,51-60,0
9086-YJYXS,0,M,False,1,1,34,1,1,DSL,0,0,1,0,1,1,Anual,0,Transferencia bancaria (automático),77.2,2753.8,2.57,31-40,4
9087-EYCPR,0,F,False,0,0,60,1,1,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Cheque por Correo,25.0,1505.05,0.83,61-70,1
9089-UOWJG,0,F,False,1,1,12,1,0,DSL,0,0,1,0,1,0,Mensual,1,Tarjeta de crédito (automático),58.35,740.55,1.94,11-20,2
9090-SGQXL,1,M,True,1,0,68,1,1,Fibra Óptica,0,1,1,0,1,1,Mensual,1,Cheque electrónico,105.3,7299.65,3.51,61-70,5
9091-WTUUY,0,M,False,1,1,64,1,0,DSL,1,0,1,1,1,0,Bianual,0,Cheque por Correo,69.25,4447.75,2.31,61-70,4
9092-GDZKO,0,M,False,0,0,22,1,1,No internet service,-1,-1,-1,-1,-1,-1,Mensual,1,Tarjeta de crédito (automático),24.85,493.4,0.83,21-30,1
9093-FPDLG,0,F,False,0,0,11,1,0,Fibra Óptica,0,1,1,1,0,1,Mensual,1,Cheque electrónico,94.2,999.9,3.14,11-20,4
9094-AZPHK,0,F,False,0,0,15,1,1,Fibra Óptica,0,1,0,0,1,1,Mensual,1,Cheque electrónico,100.15,1415.0,3.34,11-20,4
9095-HFAFX,1,F,False,0,0,5,1,0,Fibra Óptica,0,0,0,0,1,0,Mensual,1,Tarjeta de crédito (automático),81.0,389.6,2.7,0-10,1
9097-ZUBYC,0,M,False,1,0,14,1,0,DSL,0,0,0,1,0,0,Mensual,0,Transferencia bancaria (automático),48.8,664.4,1.63,11-20,1
9099-FTUHS,0,F,False,0,0,23,1,1,DSL,1,0,0,0,0,0,Mensual,0,Cheque electrónico,54.4,1249.25,1.81,21-30,2
9101-BWFSS,1,F,False,1,0,50,1,1,Fibra Óptica,1,1,0,1,1,1,Anual,0,Cheque electrónico,108.55,5610.7,3.62,51-60,6
9101-NTIXF,0,M,False,0,0,2,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque por Correo,19.4,50.6,0.65,0-10,0
9102-IAYHT,1,F,False,1,1,17,1,1,Fibra Óptica,0,0,0,0,0,1,Mensual,1,Cheque electrónico,85.45,1451.6,2.85,11-20,2
9102-OXKFY,0,M,False,0,0,59,1,1,DSL,0,0,1,0,0,0,Bianual,0,Tarjeta de crédito (automático),54.15,3116.15,1.8,51-60,2
9103-CXVOK,0,M,False,1,1,1,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque electrónico,19.75,19.75,0.66,0-10,0
9103-TCIHJ,1,F,False,0,0,15,1,1,DSL,1,0,0,0,0,0,Mensual,1,Cheque por Correo,55.7,899.8,1.86,11-20,2
9107-UKCKY,0,M,False,1,0,61,1,1,DSL,0,1,1,0,1,1,Anual,1,Cheque electrónico,79.8,4914.8,2.66,61-70,5
9108-EJFJP,0,F,False,1,0,1,1,0,DSL,1,1,0,0,0,0,Mensual,1,Cheque por Correo,53.55,53.55,1.78,0-10,2
9108-EQPNQ,0,F,False,1,1,10,1,1,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Tarjeta de crédito (automático),26.1,225.55,0.87,11-20,1
9110-HSGTV,0,F,False,0,0,69,1,0,DSL,1,0,1,1,1,1,Bianual,1,Tarjeta de crédito (automático),82.45,5555.3,2.75,61-70,5
9112-WSNPU,0,F,True,0,0,35,1,0,Fibra Óptica,0,0,0,0,0,0,Mensual,0,Cheque electrónico,70.55,2419.0,2.35,31-40,0
9114-AAFQH,0,F,False,1,0,48,1,0,DSL,0,1,1,0,0,1,Anual,1,Cheque electrónico,65.65,3094.65,2.19,41-50,3
9114-DPSIA,0,M,False,1,1,72,1,1,DSL,1,1,1,1,0,1,Bianual,0,Tarjeta de crédito (automático),81.0,5750.0,2.7,71+,6
9114-VEPUF,0,M,False,1,0,62,1,1,Fibra Óptica,1,1,0,0,0,1,Anual,0,Cheque electrónico,96.1,6001.45,3.2,61-70,4
9115-YQHGA,0,M,False,0,0,40,1,0,DSL,0,0,0,1,0,0,Mensual,1,Cheque electrónico,51.1,2092.9,1.7,41-50,1
9117-SHLZX,1,M,False,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,1,Cheque por Correo,45.7,45.7,1.52,0-10,0
9121-PHQSR,0,M,True,1,0,16,1,1,Fibra Óptica,0,0,0,0,1,0,Mensual,1,Tarjeta de crédito (automático),85.05,1391.15,2.84,11-20,2
9122-UMROB,0,M,False,0,0,1,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque por Correo,20.3,20.3,0.68,0-10,0
9124-LHCJQ,1,F,False,0,0,1,1,1,Fibra Óptica,0,0,0,0,0,1,Mensual,1,Cheque por Correo,85.45,85.45,2.85,0-10,2
9127-FHJBZ,0,M,False,1,1,72,1,1,Fibra Óptica,1,1,1,1,1,1,Bianual,1,Cheque electrónico,114.0,8093.15,3.8,71+,7
9127-QRZMH,0,M,False,1,0,44,1,0,DSL,1,1,0,1,0,0,Anual,1,Transferencia bancaria (automático),59.85,2603.95,2.0,41-50,3
9128-CPXKI,0,F,False,0,0,59,1,0,Fibra Óptica,0,0,1,0,1,1,Bianual,0,Cheque electrónico,95.8,5655.45,3.19,51-60,3
9129-UXERG,0,F,True,0,0,18,1,1,Fibra Óptica,0,1,0,1,1,1,Mensual,1,Tarjeta de crédito (automático),103.6,1806.35,3.45,11-20,5
9133-AYJZG,0,F,False,0,0,23,1,1,Fibra Óptica,0,1,0,0,1,1,Mensual,1,Tarjeta de crédito (automático),98.7,2249.1,3.29,21-30,4
9134-CEQMF,1,M,True,1,0,7,1,0,Fibra Óptica,0,0,0,0,1,1,Mensual,1,Cheque electrónico,89.5,676.7,2.98,0-10,2
9134-WYRVP,0,M,False,0,0,51,1,0,Fibra Óptica,1,0,0,0,1,0,Anual,0,Cheque por Correo,86.35,4267.15,2.88,51-60,2
9135-HSWOC,0,M,False,1,1,64,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,1,Transferencia bancaria (automático),19.7,1274.05,0.66,61-70,0
9135-MGVPY,0,M,False,1,0,69,1,0,DSL,1,1,1,1,1,1,Bianual,1,Cheque por Correo,84.7,5878.9,2.82,61-70,6
9136-ALYBR,1,M,False,0,0,1,0,-1,DSL,0,0,0,0,0,0,Mensual,1,Cheque por Correo,24.45,24.45,0.82,0-10,0
9137-NOQKA,0,M,True,0,0,2,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque electrónico,19.2,37.2,0.64,0-10,0
9137-UIYPG,0,F,False,1,1,35,1,0,Fibra Óptica,1,0,1,1,1,1,Mensual,1,Cheque electrónico,106.9,3756.45,3.56,31-40,5
9138-EFSMO,0,M,False,1,1,26,1,0,Fibra Óptica,0,0,0,0,0,1,Anual,0,Transferencia bancaria (automático),78.95,2034.25,2.63,21-30,1
9139-TWBAS,0,F,False,1,0,26,0,-1,DSL,1,1,1,0,1,0,Anual,0,Transferencia bancaria (automático),47.85,1190.5,1.6,21-30,4
9139-WQQDY,1,F,False,1,1,49,1,1,Fibra Óptica,0,1,0,0,1,1,Anual,0,Cheque por Correo,100.45,4941.8,3.35,41-50,4
9140-CZQZZ,0,F,False,1,0,68,1,0,DSL,1,1,0,1,1,1,Bianual,1,Transferencia bancaria (automático),79.6,5515.8,2.65,61-70,5
9142-KZXOP,0,M,False,0,0,44,1,0,Fibra Óptica,0,0,0,0,0,0,Mensual,0,Tarjeta de crédito (automático),68.85,2958.95,2.3,41-50,0
9142-XMYJH,0,F,False,0,0,29,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Tarjeta de crédito (automático),19.35,601.6,0.64,21-30,0
9143-CANJF,0,F,False,1,1,24,1,0,DSL,1,0,0,1,0,0,Mensual,0,Cheque electrónico,55.15,1319.85,1.84,21-30,2
9146-JRIOX,0,F,False,1,1,14,1,1,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque por Correo,25.55,372.45,0.85,11-20,1
9150-HEPMB,0,M,False,0,0,56,1,0,DSL,1,0,1,0,0,0,Anual,0,Cheque por Correo,52.7,3019.7,1.76,51-60,2
9150-KPBJQ,0,F,False,0,0,6,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Tarjeta de crédito (automático),19.65,116.85,0.65,0-10,0
9152-AMKAK,0,M,False,0,0,6,1,0,DSL,1,0,1,1,1,1,Bianual,1,Cheque por Correo,80.25,493.4,2.68,0-10,5
9153-BTBVV,0,F,False,1,0,71,1,1,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Transferencia bancaria (automático),25.0,1753.0,0.83,71+,1
9154-QDGTH,0,M,False,1,1,43,1,1,Fibra Óptica,0,0,1,1,1,1,Anual,1,Tarjeta de crédito (automático),104.3,4451.85,3.48,41-50,5
9158-VCTQB,1,F,False,1,0,41,1,1,Fibra Óptica,1,1,1,1,1,1,Mensual,1,Transferencia bancaria (automático),113.6,4594.95,3.79,41-50,7
9163-GHAYE,0,F,False,0,0,15,1,0,DSL,0,1,0,0,0,0,Mensual,0,Cheque electrónico,48.85,736.8,1.63,11-20,1
9167-APMXZ,0,F,False,0,0,22,1,1,Fibra Óptica,0,0,0,0,1,0,Mensual,1,Transferencia bancaria (automático),84.15,1821.95,2.8,21-30,2
9168-INPSZ,0,F,True,1,0,44,1,1,Fibra Óptica,0,0,1,1,1,1,Mensual,0,Cheque electrónico,104.15,4495.65,3.47,41-50,5
9169-BSVIN,0,M,False,0,0,12,1,1,DSL,0,0,1,0,1,1,Mensual,0,Transferencia bancaria (automático),74.75,827.05,2.49,11-20,4
9170-ARBTB,0,F,False,1,1,52,1,0,No internet service,-1,-1,-1,-1,-1,-1,Anual,0,Tarjeta de crédito (automático),19.6,1012.4,0.65,51-60,0
9170-CCKOU,1,M,False,1,0,17,1,1,Fibra Óptica,1,1,1,0,0,0,Mensual,0,Tarjeta de crédito (automático),90.2,1454.15,3.01,11-20,4
9170-GYZJC,1,F,False,1,1,41,1,1,DSL,1,1,1,1,0,1,Mensual,0,Tarjeta de crédito (automático),79.9,3326.2,2.66,41-50,6
9172-ANCRX,1,F,False,0,0,10,1,1,Fibra Óptica,1,0,0,0,1,1,Mensual,1,Cheque electrónico,98.7,973.25,3.29,11-20,4
9172-JITSM,1,F,False,1,1,26,1,0,Fibra Óptica,0,0,0,0,1,1,Mensual,1,Cheque electrónico,90.8,2361.8,3.03,21-30,2
9173-IVZVP,0,F,False,1,1,53,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Cheque por Correo,20.9,1146.05,0.7,51-60,0
9174-FKWZE,1,F,True,0,0,1,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,1,Cheque electrónico,19.45,19.45,0.65,0-10,0
9174-IHETN,0,F,False,0,1,50,1,0,Fibra Óptica,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),70.35,3533.6,2.34,51-60,0
9178-JHUVJ,0,M,False,1,1,24,1,1,No internet service,-1,-1,-1,-1,-1,-1,Bianual,1,Transferencia bancaria (automático),24.1,587.4,0.8,21-30,1
9184-GALIL,0,F,False,1,1,38,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque por Correo,20.45,781.25,0.68,31-40,0
9185-TQCVP,1,M,False,1,0,14,1,1,Fibra Óptica,0,0,0,0,0,1,Mensual,1,Cheque electrónico,85.15,1139.2,2.84,11-20,2
9189-JWSHV,1,F,True,1,0,24,1,1,Fibra Óptica,0,0,0,0,1,1,Mensual,1,Cheque electrónico,93.55,2264.05,3.12,21-30,3
9190-MFJLN,1,M,True,0,0,19,1,0,Fibra Óptica,0,0,1,0,1,1,Mensual,1,Tarjeta de crédito (automático),95.9,1777.9,3.2,11-20,3
9191-MYQKX,1,F,False,1,0,7,1,0,Fibra Óptica,0,0,1,0,0,0,Mensual,1,Transferencia bancaria (automático),75.15,496.9,2.51,0-10,1
9194-GFVOI,0,F,False,1,0,42,1,1,DSL,1,0,1,1,1,1,Bianual,0,Tarjeta de crédito (automático),84.35,3571.6,2.81,41-50,6
9199-PWQVC,0,F,False,1,0,63,1,1,DSL,1,1,0,0,1,1,Anual,1,Tarjeta de crédito (automático),79.7,4786.15,2.66,61-70,5
9200-NLNPD,0,M,False,1,0,56,0,-1,DSL,0,0,1,1,1,1,Anual,1,Transferencia bancaria (automático),54.05,2959.8,1.8,51-60,4
9206-GVPEQ,1,M,False,1,0,13,0,-1,DSL,1,0,0,1,1,1,Mensual,1,Cheque electrónico,54.45,706.85,1.82,11-20,4
9207-ZPANB,0,M,False,0,0,37,1,1,DSL,1,1,1,1,0,0,Anual,0,Cheque electrónico,67.45,2443.3,2.25,31-40,5
9208-OLGAQ,0,F,True,0,0,18,1,0,Fibra Óptica,0,0,1,0,0,1,Mensual,1,Cheque electrónico,84.95,1443.65,2.83,11-20,2
9209-NWPGU,0,M,False,0,0,44,1,0,DSL,1,0,0,1,1,0,Anual,0,Cheque electrónico,65.4,2774.55,2.18,41-50,3
9210-IAHGH,1,F,False,0,0,7,1,0,DSL,0,0,0,1,1,1,Mensual,1,Tarjeta de crédito (automático),70.75,450.8,2.36,0-10,3
9214-EKVXR,0,F,False,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,1,Cheque por Correo,44.0,44.0,1.47,0-10,0
9220-CXRSC,0,F,False,1,1,69,1,1,DSL,1,0,0,1,0,0,Bianual,0,Tarjeta de crédito (automático),61.4,4059.85,2.05,61-70,3
9220-ZNKJI,0,F,True,1,0,55,1,0,Fibra Óptica,0,0,1,1,1,0,Bianual,0,Tarjeta de crédito (automático),88.8,4805.3,2.96,51-60,3
9221-OTIVJ,1,F,True,0,0,14,1,1,Fibra Óptica,0,1,1,0,1,1,Mensual,1,Cheque electrónico,104.85,1531.4,3.49,11-20,5
9223-UCPVT,1,F,False,0,0,1,1,0,Fibra Óptica,0,0,1,0,1,1,Mensual,0,Cheque electrónico,94.4,94.4,3.15,0-10,3
9224-VTYID,0,M,False,1,1,47,1,1,DSL,1,1,1,1,1,1,Bianual,1,Cheque por Correo,90.5,4318.35,3.02,41-50,7
9225-BZLNZ,0,M,False,1,0,72,1,1,DSL,1,1,1,0,1,1,Bianual,1,Cheque electrónico,85.25,6083.1,2.84,71+,6
